BSSID,ESSID,RSSI,POSITION_Y,POSITION_X
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,153
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,152
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,162,152
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,151
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,151
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,150
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,162,150
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,162,149
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,148
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,148
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,148
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,147
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,162,147
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,147
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,146
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,162,146
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,146
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,162,145
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,145
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,145
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,145
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,162,144
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,144
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,162,144
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,162,143
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,143
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,143
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,162,142
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,162,142
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-55,162,142
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,141
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,140
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,162,140
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,162,140
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,162,139
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,139
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,162,139
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,138
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-67,162,138
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,138
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,162,137
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,137
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,137
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,162,137
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,136
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,136
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-67,162,135
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,135
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,134
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,134
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,133
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,133
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,162,133
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,132
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-67,162,132
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,132
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-67,162,132
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,162,131
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,131
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,131
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-69,162,130
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,130
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,130
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,129
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,129
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,129
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,128
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-67,162,128
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,128
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,127
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,127
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-67,162,126
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,126
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,125
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,125
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,124
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,123
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-67,162,123
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-65,162,122
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,122
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,122
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,121
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,121
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,120
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,120
98:de:d0:a1:28:3a,Soham,-91,162,120
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,120
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,120
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,119
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,119
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,119
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,118
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,118
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,162,118
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,117
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,117
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,117
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,116
18:0f:76:c6:6c:a2,TUJHE KYA,-77,162,116
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,115
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,115
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,115
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,114
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,114
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,113
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,113
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,112
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,112
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,112
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,111
18:0f:76:c6:6c:a2,TUJHE KYA,-85,162,111
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,110
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,110
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,110
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,109
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,109
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,109
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,108
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,108
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,108
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,108
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,107
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,107
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,106
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,106
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,105
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,105
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,104
0c:d2:b5:31:31:6c,MTNL_31316C_1,-61,162,104
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,102
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,100
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,100
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,99
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,98
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,98
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,98
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,98
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,97
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,97
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,96
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,96
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,95
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,95
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,95
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,94
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,94
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,94
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,94
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,94
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,93
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,93
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,92
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,92
18:0f:76:c6:6c:a2,TUJHE KYA,-77,162,92
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,91
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,91
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,90
18:0f:76:c6:6c:a2,TUJHE KYA,-85,162,90
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,90
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,89
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,89
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,89
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,88
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,88
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,87
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,87
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,87
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,86
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,86
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,85
18:0f:76:c6:6c:a2,TUJHE KYA,-85,162,85
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,85
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,85
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,85
18:0f:76:c6:6c:a2,TUJHE KYA,-85,162,85
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,84
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,83
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,83
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,82
18:0f:76:c6:6c:a2,TUJHE KYA,-77,162,82
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,82
18:0f:76:c6:6c:a2,TUJHE KYA,-77,162,81
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,81
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,81
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,81
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,80
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,79
18:0f:76:c6:6c:a2,TUJHE KYA,-77,162,79
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,79
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,162,78
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,78
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,77
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,77
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,77
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,76
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,76
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,76
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,76
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,162,75
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,75
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,75
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,75
18:0f:76:c6:6c:a2,TUJHE KYA,-77,162,74
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,162,74
18:0f:76:c6:6c:a2,TUJHE KYA,-77,162,74
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,73
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,162,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,72
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,71
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,71
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,71
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,70
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,70
18:0f:76:c6:6c:a2,TUJHE KYA,-77,162,70
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,70
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,162,69
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,68
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,68
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,67
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,67
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,67
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,66
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,66
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,65
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,65
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,65
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,162,63
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,62
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,61
0c:d2:b5:31:31:6c,MTNL_31316C_1,-79,162,60
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,162,60
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,60
18:0f:76:c6:6c:a2,TUJHE KYA,-77,162,60
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,59
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,162,59
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,59
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,58
18:0f:76:c6:6c:a2,TUJHE KYA,-87,162,58
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,58
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,57
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,57
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,57
0c:d2:b5:31:31:6c,MTNL_31316C_1,-77,162,56
18:0f:76:c6:6c:a2,TUJHE KYA,-79,162,56
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,56
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,55
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,55
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,55
18:0f:76:c6:6c:a2,TUJHE KYA,-81,162,54
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,54
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,162,53
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,53
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,162,53
18:0f:76:c6:6c:a2,TUJHE KYA,-83,162,53
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,162,52
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,162,52
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,162,51
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,162,51
18:0f:76:c6:6c:a2,TUJHE KYA,-85,162,50
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,50
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,51
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,51
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,51
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,52
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,52
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,161,53
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,54
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,54
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,54
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,55
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,55
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,55
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,56
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,57
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,161,57
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,57
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,58
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,58
18:0f:76:c6:6c:a2,TUJHE KYA,-81,161,58
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,58
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,59
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,60
18:0f:76:c6:6c:a2,TUJHE KYA,-81,161,60
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,61
18:0f:76:c6:6c:a2,TUJHE KYA,-81,161,61
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,61
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,61
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,61
18:0f:76:c6:6c:a2,TUJHE KYA,-85,161,62
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,62
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,63
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,161,63
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,63
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,161,64
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,64
18:0f:76:c6:6c:a2,TUJHE KYA,-81,161,65
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,65
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,65
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,66
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,66
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,66
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,66
18:0f:76:c6:6c:a2,TUJHE KYA,-81,161,67
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,67
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,161,67
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,67
0c:d2:b5:31:31:6c,MTNL_31316C_1,-75,161,68
18:0f:76:c6:6c:a2,TUJHE KYA,-81,161,68
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,69
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,69
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,70
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,71
18:0f:76:c6:6c:a2,TUJHE KYA,-85,161,71
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,71
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,72
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,161,72
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,72
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-53,161,72
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,73
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,73
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,73
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,161,74
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,75
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,75
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,75
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,76
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,76
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,76
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,77
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,78
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,78
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,78
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,78
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,79
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,79
18:0f:76:c6:6c:a2,TUJHE KYA,-85,161,79
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,80
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,80
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,81
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,161,82
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,82
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,83
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,83
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,84
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,84
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,85
18:0f:76:c6:6c:a2,TUJHE KYA,-85,161,85
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,85
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,85
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,86
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,86
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,87
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,87
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,87
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,87
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,87
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,161,88
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,161,89
18:0f:76:c6:6c:a2,TUJHE KYA,-81,161,89
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,89
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,90
18:0f:76:c6:6c:a2,TUJHE KYA,-81,161,90
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,90
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,90
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,91
0c:d2:b5:31:31:6c,MTNL_31316C_1,-71,161,91
0c:d2:b5:31:31:6c,MTNL_31316C_1,-69,161,92
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,92
0c:d2:b5:31:31:6c,MTNL_31316C_1,-73,161,92
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,92
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,93
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,93
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,94
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,94
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,94
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,94
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,95
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,95
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,96
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,96
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,161,97
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,97
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,161,97
18:0f:76:c6:6c:a2,TUJHE KYA,-79,161,97
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,161,98
18:0f:76:c6:6c:a2,TUJHE KYA,-81,161,98
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-59,161,98
0c:d2:b5:31:31:6c,MTNL_31316C_1,-63,161,98
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,99
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,99
0c:d2:b5:31:31:6c,MTNL_31316C_1,-65,161,99
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,99
0c:d2:b5:31:31:6c,MTNL_31316C_1,-67,161,100
18:0f:76:c6:6c:a2,TUJHE KYA,-83,161,100
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-61,161,100
0c:d2:b5:2e:77:d0,MTNL_2E77D0_1,-63,161,101
